article_id,title,publication_date,publication_year,type,author_type,queried_author,general_h_index,general_i10_index,author_position,is_corresponding_author,n_authors,journal_display_name,journal_publisher,is_oa,oa_status,primary_topic,topic_subfield,topic_field,topic_domain,top_concepts,keywords,sdgs,total_citations,percentile_min,percentile_max,citation_norm_percentile,n_references,citations_year_6,citations_year_5,citations_year_4,citations_year_3,citations_year_2,citations_year_1,citations_year_0,citations_year_8,citations_year_7,author_total_citations
https://openalex.org/W3201523350,Extreme lows of wheat production in Brazil,2021-09-15,2021,article,Collaborator,Senthold Asseng,84,230,last,True,9,Environmental Research Letters,IOP Publishing,True,gold,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Climate change', 'Food security', 'Cropping', 'Production (economics)', 'Yield (engineering)']","['Climate change', 'Food security', 'Cropping', 'Production (economics)', 'Yield (engineering)', 'Environmental science', 'Commodity', 'Agricultural economics', 'Crop', 'Natural resource economics', 'Economics', 'Geography', 'Agriculture', 'Ecology', 'Forestry', 'Biology']",['Zero hunger'],17,96.0,98.0,0.93708428,24,,,5.0,5.0,4.0,3.0,,,,7503
https://openalex.org/W3198632863,Salt-Tolerance in Castor Bean (Ricinus communis L.) Is Associated with Thicker Roots and Better Tissue K+/Na+ Distribution,2021-08-28,2021,article,Collaborator,Kadambot H. M. Siddique,129,861,last,True,6,Agriculture,Multidisciplinary Digital Publishing Institute,True,gold,Plant Stress Responses and Tolerance,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Ricinus', 'Salinity', 'Shoot', 'Horticulture', 'Photosynthesis']","['Ricinus', 'Salinity', 'Shoot', 'Horticulture', 'Photosynthesis', 'Biology', 'Dry weight', 'Sowing', 'Agronomy', 'Crop', 'Botany']",['Zero hunger'],17,89.0,99.0,0.87132559,50,,2.0,6.0,4.0,3.0,1.0,1.0,,,33875
https://openalex.org/W3139707432,Identification of Candidate Genes for Root Traits Using Genotype–Phenotype Association Analysis of Near-Isogenic Lines in Hexaploid Wheat (Triticum aestivum L.),2021-03-30,2021,article,Collaborator,Kadambot H. M. Siddique,129,861,last,True,5,International Journal of Molecular Sciences,Multidisciplinary Digital Publishing Institute,True,gold,Wheat and Barley Genetics and Pathology,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Biology', 'Candidate gene', 'Gene', 'Common wheat', 'Quantitative trait locus']","['Biology', 'Candidate gene', 'Gene', 'Common wheat', 'Quantitative trait locus', 'Genetics', 'Phenotype', 'Chromosome']",['Responsible consumption and production'],16,89.0,99.0,0.90128286,84,,2.0,1.0,2.0,5.0,5.0,1.0,,,33875
https://openalex.org/W4213178760,Breeding and Genomics Interventions for Developing Ascochyta Blight Resistant Grain Legumes,2022-02-17,2022,review,Collaborator,Kadambot H. M. Siddique,129,861,last,True,5,International Journal of Molecular Sciences,Multidisciplinary Digital Publishing Institute,True,gold,Genetic and Environmental Crop Studies,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Biology', 'Germplasm', 'Genomics', 'Quantitative trait locus', 'Molecular breeding']","['Biology', 'Germplasm', 'Genomics', 'Quantitative trait locus', 'Molecular breeding', 'Biotechnology', 'Marker-assisted selection', 'Plant disease resistance', 'Genetics', 'Agronomy', 'Genome', 'Gene']",['Zero hunger'],16,90.0,99.0,0.90786565,217,,,1.0,3.0,6.0,5.0,1.0,,,33875
https://openalex.org/W4360618845,Preharvest melatonin foliar treatments enhance postharvest longevity of cut tuberose via altering physio-biochemical traits,2023-03-23,2023,article,Collaborator,Kadambot H. M. Siddique,129,861,last,True,6,Frontiers in Plant Science,Frontiers Media,True,gold,Postharvest Quality and Shelf Life Management,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Preharvest', 'Postharvest', 'Melatonin', 'Proline', 'Horticulture']","['Preharvest', 'Postharvest', 'Melatonin', 'Proline', 'Horticulture', 'Biology', 'Botany', 'Chemistry', 'Biochemistry']",[],16,89.0,99.0,0.95776136,46,,,,1.0,6.0,8.0,1.0,,,33875
https://openalex.org/W2984379935,"Impact of Nitrogen Addition on Physiological, Crop Total Nitrogen, Efficiencies and Agronomic Traits of the Wheat Crop under Rainfed Conditions",2019-11-18,2019,article,Collaborator,Mukhtar Ahmed,45,153,middle,True,4,Sustainability,Multidisciplinary Digital Publishing Institute,True,gold,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Sowing', 'Anthesis', 'Agronomy', 'Crop', 'Nitrogen']","['Sowing', 'Anthesis', 'Agronomy', 'Crop', 'Nitrogen', 'Field experiment', 'Nutrient', 'Crop yield', 'Mathematics', 'Biology', 'Chemistry', 'Cultivar']",[],16,90.0,98.0,0.91359017,78,2.0,,3.0,1.0,3.0,5.0,2.0,,,5856
https://openalex.org/W4388569514,Non-coding RNAs (ncRNAs) in plant: Master regulators for adapting to extreme temperature conditions,2023-11-10,2023,review,Collaborator,Uday Chand Jha,28,70,first,True,6,Plant Physiology and Biochemistry,Elsevier BV,False,closed,Plant Molecular Biology Research,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['microRNA', 'Biology', 'Cold stress', 'Long non-coding RNA', 'Small interfering RNA']","['microRNA', 'Biology', 'Cold stress', 'Long non-coding RNA', 'Small interfering RNA', 'Adaptation (eye)', 'RNA', 'Heat stress', 'Non-coding RNA', 'Computational biology', 'Genetics', 'Gene', 'Neuroscience']",['Climate action'],16,98.0,99.0,0.95886398,238,,,,,7.0,9.0,,,,2741
https://openalex.org/W4296825671,Retrospective study in U.S. commercial sorghum breeding: II. Physiological changes associated to yield gain,2022-09-23,2022,article,Target_author,Ciampitti,58,220,last,True,10,Crop Science,Wiley,True,hybrid,Bioenergy crop production and management,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Panicle', 'Sorghum', 'Biology', 'Agronomy', 'Hybrid']","['Panicle', 'Sorghum', 'Biology', 'Agronomy', 'Hybrid', 'Sweet sorghum', 'Yield (engineering)', 'Biomass (ecology)', 'Grain yield', 'Genetic gain', 'Plant breeding', 'Genetic variation']",[],16,89.0,99.0,0.92557345,49,,,1.0,5.0,5.0,4.0,1.0,,,7587
https://openalex.org/W4317105295,Integrated modeling framework for sustainable agricultural intensification,2023-01-18,2023,article,Target_author,Ciampitti,58,220,last,True,6,Frontiers in Sustainable Food Systems,Frontiers Media,True,gold,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Food security', 'Agriculture', 'Business', 'Agricultural productivity', 'Psychological intervention']","['Food security', 'Agriculture', 'Business', 'Agricultural productivity', 'Psychological intervention', 'Psychological resilience', 'Sustainable agriculture', 'Food systems', 'Environmental resource management', 'Resilience (materials science)', 'Productivity', 'Sustainability', 'Natural resource economics', 'Environmental planning', 'Environmental economics', 'Economic growth', 'Economics', 'Geography']",['Zero hunger'],16,94.0,99.0,0.97644955,60,,,,1.0,7.0,6.0,2.0,,,7587
https://openalex.org/W4407118497,The Influence of Wildfire Smoke on Ambient PM<sub>2.5</sub> Chemical Species Concentrations in the Contiguous US,2025-02-03,2025,article,Collaborator,Marshall Burke,64,133,last,True,11,Environmental Science & Technology,American Chemical Society,False,closed,Air Quality and Health Impacts,"Health, Toxicology and Mutagenesis",Environmental Science,Physical Sciences,"['Smoke', 'Environmental science', 'Environmental chemistry', 'Meteorology', 'Geography']","['Smoke', 'Environmental science', 'Environmental chemistry', 'Meteorology', 'Geography', 'Chemistry']",[],16,99.0,100.0,0.99532748,58,,,,,,4.0,12.0,,,9703
https://openalex.org/W4281707176,zmm28 transgenic maize increases both N uptake- and N utilization-efficiencies,2022-06-07,2022,article,Collaborator,Javier A. Fernández,17,22,first,True,7,Communications Biology,Nature Portfolio,True,gold,Plant nutrient uptake and metabolism,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Hybrid', 'Zea mays', 'Genetically modified crops', 'Transgene', 'Genetically modified maize']","['Hybrid', 'Zea mays', 'Genetically modified crops', 'Transgene', 'Genetically modified maize', 'Biology', 'Agronomy', 'Nitrogen', 'Trait', 'Yield (engineering)', 'Heterosis', 'Plant physiology', 'Horticulture', 'Biotechnology', 'Botany', 'Chemistry', 'Biochemistry', 'Gene']",[],16,89.0,99.0,0.90944739,42,,,1.0,5.0,7.0,2.0,1.0,,,731
https://openalex.org/W3113106497,Evaluating optimal irrigation strategies for maize in Western Kansas,2020-12-08,2020,article,Target_author,Vara Prasad,93,358,middle,True,6,Agricultural Water Management,Elsevier BV,False,closed,Irrigation Practices and Water Management,Soil Science,Agricultural and Biological Sciences,Life Sciences,"['Irrigation', 'Loam', 'Environmental science', 'Soil water', 'DSSAT']","['Irrigation', 'Loam', 'Environmental science', 'Soil water', 'DSSAT', 'Agronomy', 'Cropping', 'Yield (engineering)', 'Productivity', 'Mathematics', 'Agriculture', 'Geography', 'Soil science', 'Biology']",['Clean water and sanitation'],16,94.0,98.0,0.79013958,47,,5.0,4.0,2.0,,5.0,,,,13316
https://openalex.org/W4224069793,Nitrate losses across 29 Iowa watersheds: Measuring long‐term trends in the context of interannual variability,2022-04-15,2022,article,Target_author,Castellano,48,95,last,True,4,Journal of Environmental Quality,Wiley,True,hybrid,Soil and Water Nutrient Dynamics,Environmental Chemistry,Environmental Science,Physical Sciences,"['Nitrate', 'Environmental science', 'Watershed', 'Context (archaeology)', 'Hydrology (agriculture)']","['Nitrate', 'Environmental science', 'Watershed', 'Context (archaeology)', 'Hydrology (agriculture)', 'Precipitation', 'Ecology', 'Meteorology', 'Geography']",['Life in Land'],16,90.0,99.0,0.81675778,29,,,1.0,5.0,4.0,5.0,1.0,,,3571
https://openalex.org/W3152627050,Modeling the effects of crop management on food barley production under a midcentury changing climate in northern Ethiopia,2021-01-01,2021,article,Target_author,Vara Prasad,93,358,middle,True,5,Climate Risk Management,Elsevier BV,True,gold,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Sowing', 'Irrigation', 'Agronomy', 'Yield (engineering)', 'Fertilizer']","['Sowing', 'Irrigation', 'Agronomy', 'Yield (engineering)', 'Fertilizer', 'Environmental science', 'Soil water', 'Crop', 'Biomass (ecology)', 'Crop simulation model', 'Crop yield', 'Biology']","['Zero hunger', 'Climate action']",16,96.0,99.0,0.9343051,82,,1.0,3.0,4.0,3.0,5.0,,,,13316
https://openalex.org/W4213178760,Breeding and Genomics Interventions for Developing Ascochyta Blight Resistant Grain Legumes,2022-02-17,2022,review,Collaborator,Uday Chand Jha,28,70,first,True,5,International Journal of Molecular Sciences,Multidisciplinary Digital Publishing Institute,True,gold,Genetic and Environmental Crop Studies,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Biology', 'Germplasm', 'Genomics', 'Quantitative trait locus', 'Molecular breeding']","['Biology', 'Germplasm', 'Genomics', 'Quantitative trait locus', 'Molecular breeding', 'Biotechnology', 'Marker-assisted selection', 'Plant disease resistance', 'Genetics', 'Agronomy', 'Genome', 'Gene']",['Zero hunger'],16,90.0,99.0,0.90786565,217,,,1.0,3.0,6.0,5.0,1.0,,,2741
https://openalex.org/W3130677317,Incorporating a dynamic gene-based process module into a crop simulation model,2021-01-01,2021,article,Target_author,Hoogenboom,93,467,last,True,10,in silico Plants,Oxford University Press,True,gold,Genetics and Plant Breeding,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Quantitative trait locus', 'Phaseolus', 'Trait', 'Biology', 'Genotype']","['Quantitative trait locus', 'Phaseolus', 'Trait', 'Biology', 'Genotype', 'Gene–environment interaction', 'Mixed model', 'Inbred strain', 'Gene interaction', 'Crop', 'Crop simulation model', 'Cultivar', 'Genetic model', 'Gene', 'Mathematics', 'Statistics', 'Genetics', 'Computer science', 'Agronomy']",[],16,89.0,99.0,0.89308974,53,,1.0,3.0,2.0,2.0,7.0,1.0,,,8838
https://openalex.org/W4378974752,Mapping crop rotation by satellite-based data fusion in Southern Brazil,2023-06-01,2023,article,Target_author,Ciampitti,58,220,last,True,5,Computers and Electronics in Agriculture,Elsevier BV,False,closed,Rural Development and Agriculture,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,"['Crop rotation', 'Crop', 'Crop yield', 'Geography', 'Environmental science']","['Crop rotation', 'Crop', 'Crop yield', 'Geography', 'Environmental science', 'Agronomy', 'Biology', 'Forestry']",['Zero hunger'],16,89.0,99.0,0.9631291,64,,,,1.0,5.0,9.0,1.0,,,7587
https://openalex.org/W4303980651,Remote Sensing on Alfalfa as an Approach to Optimize Production Outcomes: A Review of Evidence and Directions for Future Assessments,2022-10-03,2022,review,Target_author,Ciampitti,58,220,last,True,8,Remote Sensing,Multidisciplinary Digital Publishing Institute,True,gold,Remote Sensing in Agriculture,Ecology,Environmental Science,Physical Sciences,"['Biomass (ecology)', 'Environmental science', 'Agricultural engineering', 'Forage', 'Production (economics)']","['Biomass (ecology)', 'Environmental science', 'Agricultural engineering', 'Forage', 'Production (economics)', 'Remote sensing', 'Agriculture', 'Quality (philosophy)', 'Computer science', 'Agronomy', 'Agroforestry', 'Ecology', 'Engineering', 'Geography', 'Biology']",[],16,89.0,99.0,0.89200183,45,,,1.0,10.0,4.0,1.0,,,,7587
https://openalex.org/W4321523435,Soybean yield response to nitrogen and sulfur fertilization in the United States: contribution of soil N and N fixation processes,2023-02-22,2023,article,Target_author,Ciampitti,58,220,last,True,19,European Journal of Agronomy,Elsevier BV,False,closed,Legume Nitrogen Fixing Symbiosis,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Agronomy', 'Sulfur', 'Nitrogen', 'Human fertilization', 'Yield (engineering)']","['Agronomy', 'Sulfur', 'Nitrogen', 'Human fertilization', 'Yield (engineering)', 'Nitrogen fixation', 'Environmental science', 'Chemistry', 'Biology', 'Materials science']",['Zero hunger'],16,96.0,99.0,0.95679322,56,,,,2.0,4.0,7.0,3.0,,,7587
https://openalex.org/W3211770478,Determination of stable safflower genotypes in variable environments by parametric and non-parametric methods,2021-11-09,2021,article,Collaborator,Mukhtar Ahmed,45,153,middle,True,5,Journal of Agriculture and Food Research,Elsevier BV,True,gold,Genetics and Plant Breeding,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Yield (engineering)', 'Grain yield', 'Univariate', 'Stability (learning theory)', 'Genotype']","['Yield (engineering)', 'Grain yield', 'Univariate', 'Stability (learning theory)', 'Genotype', 'Parametric statistics', 'Gene–environment interaction', 'Mathematics', 'Multivariate statistics', 'Analysis of variance', 'Animal science', 'Statistics', 'Biology', 'Agronomy', 'Physics', 'Biochemistry', 'Computer science', 'Thermodynamics']",['Climate action'],16,96.0,98.0,0.89867373,53,,,4.0,4.0,3.0,5.0,,,,5856
https://openalex.org/W2977277408,Pre‐planting weed detection based on ground field spectral data,2019-10-06,2019,article,Target_author,Ciampitti,58,220,last,True,6,Pest Management Science,Wiley,False,closed,Remote Sensing in Agriculture,Ecology,Environmental Science,Physical Sciences,"['Weed', 'Sowing', 'Field (mathematics)', 'Environmental science', 'Agronomy']","['Weed', 'Sowing', 'Field (mathematics)', 'Environmental science', 'Agronomy', 'Biology', 'Agroforestry', 'Mathematics']",['Reduced inequalities'],16,89.0,99.0,0.81839999,75,1.0,3.0,3.0,5.0,1.0,2.0,,,1.0,7587
https://openalex.org/W4293513035,Lipidomics-Assisted GWAS (lGWAS) Approach for Improving High-Temperature Stress Tolerance of Crops,2022-08-20,2022,review,Collaborator,Ivica Djalović,25,51,middle,True,5,International Journal of Molecular Sciences,Multidisciplinary Digital Publishing Institute,True,gold,Lipid metabolism and biosynthesis,Biochemistry,"Biochemistry, Genetics and Molecular Biology",Life Sciences,"['Lipidomics', 'Heat stress', 'Genome-wide association study', 'Biology', 'Computational biology']","['Lipidomics', 'Heat stress', 'Genome-wide association study', 'Biology', 'Computational biology', 'Biotechnology', 'Bioinformatics', 'Genetics', 'Gene', 'Genotype', 'Single-nucleotide polymorphism']",['Responsible consumption and production'],15,97.0,99.0,0.82381875,231,,,2.0,5.0,4.0,4.0,,,,1640
https://openalex.org/W4401935405,Simulation of source sink partitioning in wheat under varying nitrogen regimes using DSSAT-CERES-wheat model,2024-08-28,2024,article,Collaborator,Mukhtar Ahmed,45,153,first,True,3,Agricultural Water Management,Elsevier BV,True,gold,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['DSSAT', 'Sink (geography)', 'Environmental science', 'Nitrogen', 'Agronomy']","['DSSAT', 'Sink (geography)', 'Environmental science', 'Nitrogen', 'Agronomy', 'Simulation modeling', 'Soil science', 'Mathematics', 'Chemistry', 'Biology', 'Geography', 'Crop yield']",['Zero hunger'],15,94.0,100.0,0.98110964,120,,,,,4.0,9.0,2.0,,,5856
https://openalex.org/W2900559321,Clear-Sky Longwave Downward Radiation Estimation by Integrating MODIS Data and Ground-Based Measurements,2018-11-16,2018,article,Collaborator,Wang Zhou,23,33,first,True,6,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,Institute of Electrical and Electronics Engineers,False,closed,Meteorological Phenomena and Simulations,Atmospheric Science,Earth and Planetary Sciences,Physical Sciences,"['Longwave', 'Radiance', 'Remote sensing', 'Sky', 'Mean squared error']","['Longwave', 'Radiance', 'Remote sensing', 'Sky', 'Mean squared error', 'Mars Exploration Program', 'Meteorology', 'Environmental science', 'Computer science', 'Radiative transfer', 'Physics', 'Mathematics', 'Geology', 'Statistics', 'Astronomy', 'Optics']",['Affordable and clean energy'],15,89.0,97.0,0.67398056,51,3.0,3.0,4.0,1.0,2.0,1.0,,,1.0,1959
