article_id,title,publication_date,publication_year,type,author_type,queried_author,general_h_index,general_i10_index,author_position,is_corresponding_author,n_authors,journal_display_name,journal_publisher,is_oa,oa_status,primary_topic,topic_subfield,topic_field,topic_domain,top_concepts,keywords,keywords_very_specific,keywords_specific,keywords_intermediate,keywords_broad,keywords_score_high,keywords_score_medium,keywords_score_low,sdgs,total_citations,percentile_min,percentile_max,citation_norm_percentile,n_references,citations_year_6,citations_year_5,citations_year_4,citations_year_3,citations_year_2,citations_year_1,citations_year_0,citations_year_7,citations_year_8,author_total_citations
https://openalex.org/W4288060658,Split Nitrogen Application Rates for Wheat (Triticum aestivum L.) Yield and Grain N Using the CSM-CERES-Wheat Model,2022-07-27,2022,article,Target_author,Hoogenboom,93,468,last,False,11,Agronomy,Multidisciplinary Digital Publishing Institute,True,gold,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['DSSAT', 'Agronomy', 'Tiller (botany)', 'Sowing', 'Agroecology']",DSSAT | Agronomy | Tiller (botany) | Sowing | Agroecology | Crop simulation model | Yield (engineering) | Mathematics | Cultivar | Test weight | Biomass (ecology) | Crop | Crop yield | Grain yield | Field experiment | Environmental science | Biology | Agriculture,,,Test weight,DSSAT | Agronomy | Tiller (botany) | Sowing | Agroecology | Crop simulation model | Yield (engineering) | Mathematics | Cultivar | Biomass (ecology) | Crop | Crop yield | Grain yield | Field experiment | Environmental science | Biology | Agriculture,DSSAT,Agronomy | Tiller (botany) | Sowing | Agroecology | Crop simulation model | Yield (engineering) | Mathematics | Cultivar | Test weight | Biomass (ecology) | Crop | Crop yield | Grain yield | Field experiment,Environmental science | Biology | Agriculture,[],21,89.0,99.0,0.94962659,88,,,1.0,3.0,6.0,10.0,1.0,,,8879
https://openalex.org/W4200132089,Integration of Genomics with Crop Modeling for Predicting Rice Days to Flowering: A Multi-Model Analysis,2021-12-15,2021,article,Target_author,Hoogenboom,93,468,middle,False,21,Field Crops Research,Elsevier BV,False,closed,Genetic Mapping and Diversity in Plants and Animals,Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences,"['Genomics', 'Trait', 'Biology', 'Association mapping', 'Predictive modelling']",Genomics | Trait | Biology | Association mapping | Predictive modelling | Computational biology | Quantitative trait locus | Crop | Biotechnology | Genotype | Genome | Computer science | Machine learning | Agronomy | Genetics | Gene,,,,Genomics | Trait | Biology | Association mapping | Predictive modelling | Computational biology | Quantitative trait locus | Crop | Biotechnology | Genotype | Genome | Computer science | Machine learning | Agronomy | Genetics | Gene,,Genomics | Trait | Biology | Association mapping | Predictive modelling | Computational biology | Quantitative trait locus | Crop | Biotechnology,Genotype | Genome | Computer science | Machine learning | Agronomy | Genetics | Gene,[],21,94.0,99.0,0.8573132,101,,2.0,9.0,3.0,5.0,2.0,,,,8879
https://openalex.org/W4224275134,Seed inoculation with Azospirillum brasilense in the U.S. soybean systems,2022-04-21,2022,article,Target_author,Ciampitti,58,222,last,True,14,Field Crops Research,Elsevier BV,False,closed,Legume Nitrogen Fixing Symbiosis,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Azospirillum brasilense', 'Microbial inoculant', 'Bradyrhizobium japonicum', 'Inoculation', 'Bradyrhizobium']",Azospirillum brasilense | Microbial inoculant | Bradyrhizobium japonicum | Inoculation | Bradyrhizobium | Biology | Agronomy | Temperate climate | Nitrogen fixation | Symbiosis | Horticulture | Botany | Bacteria | Rhizobiaceae,,,Azospirillum brasilense | Bradyrhizobium japonicum | Bradyrhizobium | Rhizobiaceae,Microbial inoculant | Inoculation | Biology | Agronomy | Temperate climate | Nitrogen fixation | Symbiosis | Horticulture | Botany | Bacteria,Azospirillum brasilense | Microbial inoculant | Bradyrhizobium japonicum | Inoculation,Bradyrhizobium | Biology | Agronomy | Temperate climate | Nitrogen fixation | Symbiosis,Horticulture | Botany | Bacteria | Rhizobiaceae,['Responsible consumption and production'],21,89.0,99.0,0.93778702,75,,,,7.0,5.0,8.0,1.0,,,7622
https://openalex.org/W4389524767,Maize-Brachiaria grass intercropping: A meta-analysis of major productivity drivers in Brazil,2023-12-10,2023,article,Target_author,Ciampitti,58,222,middle,False,5,Field Crops Research,Elsevier BV,False,closed,Agronomic Practices and Intercropping Systems,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Intercropping', 'Monocropping', 'Brachiaria', 'Agronomy', 'Sowing']",Intercropping | Monocropping | Brachiaria | Agronomy | Sowing | Biomass (ecology) | Crop | Productivity | Forage | Agroforestry | Biology | Cropping | Agriculture | Ecology,,,,Intercropping | Monocropping | Brachiaria | Agronomy | Sowing | Biomass (ecology) | Crop | Productivity | Forage | Agroforestry | Biology | Cropping | Agriculture | Ecology,Intercropping | Monocropping | Brachiaria,Agronomy | Sowing | Biomass (ecology) | Crop | Productivity,Forage | Agroforestry | Biology | Cropping | Agriculture | Ecology,[],21,98.0,100.0,0.97599659,76,,,,4.0,10.0,7.0,,,,7622
https://openalex.org/W2791653693,"Simulating weather effects on potato yield, nitrate leaching, and profit margin in the US Pacific Northwest",2018-02-16,2018,article,Target_author,Hoogenboom,93,468,last,False,2,Agricultural Water Management,Elsevier BV,False,closed,Potato Plant Research,Food Science,Agricultural and Biological Sciences,Life Sciences,"['Irrigation', 'Environmental science', 'Leaching (pedology)', 'Nitrate', 'Leaching model']",Irrigation | Environmental science | Leaching (pedology) | Nitrate | Leaching model | Agronomy | Soil water | Hydrology (agriculture) | Soil salinity | Soil science | Geology | Ecology | Biology,,Leaching model,,Irrigation | Environmental science | Leaching (pedology) | Nitrate | Agronomy | Soil water | Hydrology (agriculture) | Soil salinity | Soil science | Geology | Ecology | Biology,Irrigation | Environmental science,Leaching (pedology) | Nitrate | Leaching model | Agronomy,Soil water | Hydrology (agriculture) | Soil salinity | Soil science | Geology | Ecology | Biology,[],21,90.0,98.0,0.89340214,59,4.0,2.0,4.0,3.0,5.0,1.0,2.0,,,8879
https://openalex.org/W3188163675,A generic risk assessment framework to evaluate historical and future climate-induced risk for rainfed corn and soybean yield in the U.S. Midwest,2021-08-05,2021,article,Target_author,Peng,40,71,middle,False,10,Weather and Climate Extremes,Elsevier BV,True,gold,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Yield (engineering)', 'Risk assessment', 'Environmental science', 'Agronomy', 'Agricultural economics']",Yield (engineering) | Risk assessment | Environmental science | Agronomy | Agricultural economics | Economics | Biology,,,Risk assessment,Yield (engineering) | Environmental science | Agronomy | Agricultural economics | Economics | Biology,Yield (engineering),Risk assessment | Environmental science | Agronomy | Agricultural economics,Economics | Biology,['Zero hunger'],21,89.0,99.0,0.96422298,65,,,2.0,6.0,7.0,5.0,1.0,,,5003
https://openalex.org/W4300981024,Photosynthetic decline in aging perennial grass is not fully explained by leaf nitrogen,2022-10-04,2022,article,Target_author,Archontoulis,53,123,middle,False,6,Journal of Experimental Botany,Oxford University Press,True,hybrid,Bioenergy crop production and management,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Photosynthesis', 'Perennial plant', 'Biology', 'Botany', 'Growing season']",Photosynthesis | Perennial plant | Biology | Botany | Growing season | Juvenile | Agronomy | Horticulture | Ecology,Juvenile,,,Photosynthesis | Perennial plant | Biology | Botany | Growing season | Agronomy | Horticulture | Ecology,Photosynthesis | Perennial plant,Biology | Botany | Growing season | Juvenile | Agronomy,Horticulture | Ecology,['Life in Land'],21,90.0,99.0,0.94242675,65,,,3.0,8.0,6.0,3.0,1.0,,,5356
https://openalex.org/W3188163675,A generic risk assessment framework to evaluate historical and future climate-induced risk for rainfed corn and soybean yield in the U.S. Midwest,2021-08-05,2021,article,Target_author,Kaiyu,70,157,middle,False,10,Weather and Climate Extremes,Elsevier BV,True,gold,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Yield (engineering)', 'Risk assessment', 'Environmental science', 'Agronomy', 'Agricultural economics']",Yield (engineering) | Risk assessment | Environmental science | Agronomy | Agricultural economics | Economics | Biology,,,Risk assessment,Yield (engineering) | Environmental science | Agronomy | Agricultural economics | Economics | Biology,Yield (engineering),Risk assessment | Environmental science | Agronomy | Agricultural economics,Economics | Biology,['Zero hunger'],21,89.0,99.0,0.96422298,65,,,2.0,6.0,7.0,5.0,1.0,,,10410
https://openalex.org/W4401639184,From satellite-based phenological metrics to crop planting dates: Deriving field-level planting dates for corn and soybean in the U.S. Midwest,2024-08-16,2024,article,Target_author,Kaiyu,70,157,middle,True,5,ISPRS Journal of Photogrammetry and Remote Sensing,Elsevier BV,False,closed,Remote Sensing in Agriculture,Ecology,Environmental Science,Physical Sciences,"['Sowing', 'Phenology', 'Crop', 'Satellite', 'Environmental science']",Sowing | Phenology | Crop | Satellite | Environmental science | Agronomy | Field corn | Field (mathematics) | Zea mays | Mathematics | Biology | Engineering,,,Field corn,Sowing | Phenology | Crop | Satellite | Environmental science | Agronomy | Field (mathematics) | Zea mays | Mathematics | Biology | Engineering,Sowing,Phenology | Crop | Satellite | Environmental science | Agronomy | Field corn | Field (mathematics),Zea mays | Mathematics | Biology | Engineering,['Zero hunger'],21,96.0,100.0,0.98362505,84,,,,,6.0,12.0,3.0,,,10410
https://openalex.org/W4382585485,First things first: Widespread nutrient deficiencies limit yields in smallholder oil palm fields,2023-06-27,2023,article,Target_author,Rattalino,28,38,middle,False,20,Agricultural Systems,Elsevier BV,True,hybrid,Oil Palm Production and Sustainability,Ecology,Environmental Science,Physical Sciences,"['Sowing', 'Nutrient', 'Productivity', 'Agronomy', 'Environmental science']",Sowing | Nutrient | Productivity | Agronomy | Environmental science | Plant nutrition | Livelihood | Yield (engineering) | Palm oil | Agroforestry | Nutrient management | Toxicology | Biology | Agriculture | Ecology | Economics,,,,Sowing | Nutrient | Productivity | Agronomy | Environmental science | Plant nutrition | Livelihood | Yield (engineering) | Palm oil | Agroforestry | Nutrient management | Toxicology | Biology | Agriculture | Ecology | Economics,Sowing | Nutrient,Productivity | Agronomy | Environmental science | Plant nutrition | Livelihood | Yield (engineering) | Palm oil | Agroforestry | Nutrient management,Toxicology | Biology | Agriculture | Ecology | Economics,['Zero hunger'],21,98.0,100.0,0.95584295,28,,,,4.0,5.0,7.0,5.0,,,1457
https://openalex.org/W2801646417,A solution for sampling position errors in maize and soybean root mass and length estimates,2018-04-27,2018,article,Target_author,Castellano,48,97,middle,False,6,European Journal of Agronomy,Elsevier BV,False,closed,Plant nutrient uptake and metabolism,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Sampling (signal processing)', 'Position (finance)', 'Mathematics', 'Root (linguistics)', 'Row']",Sampling (signal processing) | Position (finance) | Mathematics | Root (linguistics) | Row | Row crop | Agronomy | Zea mays | Root system | Statistics | Biology | Computer science | Agriculture,,Position (finance),Row | Row crop,Sampling (signal processing) | Mathematics | Root (linguistics) | Agronomy | Zea mays | Root system | Statistics | Biology | Computer science | Agriculture,,Sampling (signal processing) | Position (finance) | Mathematics | Root (linguistics) | Row | Row crop | Agronomy | Zea mays | Root system,Statistics | Biology | Computer science | Agriculture,[],21,94.0,99.0,0.93139514,43,,,2.0,4.0,6.0,2.0,,4.0,3.0,3601
https://openalex.org/W4381853315,Accelerated leaf appearance and flowering in maize after four decades of commercial breeding,2023-06-24,2023,article,Target_author,Archontoulis,53,123,last,True,21,Crop Science,Wiley,True,hybrid,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Biology', 'Anthesis', 'Hybrid', 'Phenology', 'Crop']",Biology | Anthesis | Hybrid | Phenology | Crop | Growing season | Agronomy | Trait | Vegetative reproduction | Plant breeding | Horticulture | Botany | Cultivar,,,Vegetative reproduction,Biology | Anthesis | Hybrid | Phenology | Crop | Growing season | Agronomy | Trait | Plant breeding | Horticulture | Botany | Cultivar,Biology | Anthesis | Hybrid | Phenology,Crop | Growing season | Agronomy | Trait | Vegetative reproduction | Plant breeding | Horticulture,Botany | Cultivar,['Zero hunger'],21,96.0,99.0,0.97532326,49,,,,2.0,8.0,8.0,3.0,,,5356
https://openalex.org/W4382585485,First things first: Widespread nutrient deficiencies limit yields in smallholder oil palm fields,2023-06-27,2023,article,Target_author,Grassini,56,107,last,True,20,Agricultural Systems,Elsevier BV,True,hybrid,Oil Palm Production and Sustainability,Ecology,Environmental Science,Physical Sciences,"['Sowing', 'Nutrient', 'Productivity', 'Agronomy', 'Environmental science']",Sowing | Nutrient | Productivity | Agronomy | Environmental science | Plant nutrition | Livelihood | Yield (engineering) | Palm oil | Agroforestry | Nutrient management | Toxicology | Biology | Agriculture | Ecology | Economics,,,,Sowing | Nutrient | Productivity | Agronomy | Environmental science | Plant nutrition | Livelihood | Yield (engineering) | Palm oil | Agroforestry | Nutrient management | Toxicology | Biology | Agriculture | Ecology | Economics,Sowing | Nutrient,Productivity | Agronomy | Environmental science | Plant nutrition | Livelihood | Yield (engineering) | Palm oil | Agroforestry | Nutrient management,Toxicology | Biology | Agriculture | Ecology | Economics,['Zero hunger'],21,98.0,100.0,0.95584295,28,,,,4.0,5.0,7.0,5.0,,,4007
https://openalex.org/W3111178949,Estimating cover crop biomass nitrogen credits with Sentinel‐2 imagery and sites covariates,2020-12-10,2020,article,Target_author,Kaiyu,70,157,middle,False,4,Agronomy Journal,Wiley,False,closed,Remote Sensing in Agriculture,Ecology,Environmental Science,Physical Sciences,"['Cover crop', 'Secale', 'Biomass (ecology)', 'Agronomy', 'Environmental science']",Cover crop | Secale | Biomass (ecology) | Agronomy | Environmental science | Covariate | Crop | Growing season | Partial least squares regression | Productivity | Mathematics | Statistics | Agroforestry | Biology,,,Secale | Covariate,Cover crop | Biomass (ecology) | Agronomy | Environmental science | Crop | Growing season | Partial least squares regression | Productivity | Mathematics | Statistics | Agroforestry | Biology,Cover crop,Secale | Biomass (ecology) | Agronomy | Environmental science | Covariate | Crop | Growing season | Partial least squares regression | Productivity | Mathematics,Statistics | Agroforestry | Biology,[],21,97.0,99.0,0.82723656,81,1.0,5.0,5.0,6.0,4.0,,,,,10410
