article_id,publication_year,publication_date,journal_display_name,author_type,topic_subfield,topic_field,topic_domain,type,language,source_type,oa_status,primary_topic_score,authors_count,countries_distinct_count,institutions_distinct_count,locations_count,referenced_works_count,apc_list_value_usd,apc_paid_value_usd,citation_norm_percentile,total_citations,is_oa,any_repository_has_fulltext,primary_location_is_oa,source_is_oa,source_is_in_doaj,source_is_core,has_fulltext,queried_author_is_corresponding,is_in_top_1_percent,is_in_top_10_percent,n_keywords,keywords_score_mean,keywords_score_max,sdgs,funders_count,mesh_count,title_word_count,abstract_word_count,citations_first_2y,citations_first_3y,normalized_3y_cites_exact,citations_per_year_3y,citations_year_1_exact,citations_year_2_exact,citations_first_2y_exact,normalized_2y_cites_exact
W2893927890,2018,2018-09-27,Soil Biology and Biochemistry,last,Soil Science,Agricultural and Biological Sciences,Life Sciences,erratum,en,journal,closed,0.7050999999046326,3,1,3,1,0,4520.0,,0.11179214,9,0,0,0,0,0,1,0,1,0,0,12.0,0.41677236557006836,0.7196805477142334,1,0,0,23,0,0.0,0.0,0.0,0.0,0,0,0,0
W4281747699,2022,2022-05-26,Soil Biology and Biochemistry,last,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.9998000264167786,2,2,2,1,50,4520.0,4520.0,0.74570701,8,1,0,1,0,0,1,0,1,0,0,20.0,0.44197354167699815,0.7884175777435303,0,1,0,9,377,2.0,4.0,1.3333333333333333,1.3333333333333333,1,1,2,2
W4411250269,2025,2025-06-12,Functional Ecology,middle,Insect Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9994000196456908,7,2,7,3,103,3400.0,3400.0,0.8997537,2,1,0,1,1,1,1,1,0,0,0,7.0,0.7127256563731602,0.9813957214355469,0,3,0,8,221,2.0,2.0,0.6666666666666666,0.6666666666666666,2,0,2,2
W2793832183,2018,2018-02-06,The Science of The Total Environment,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9918000102043152,11,4,11,3,79,3870.0,,0.85166045,14,0,0,0,0,0,1,0,0,0,0,11.0,0.48584510521455243,0.6810544729232788,1,0,0,21,0,3.0,6.0,2.0,2.0,1,2,3,3
W4297227001,2022,2022-09-26,,last,Ecology,Environmental Science,Physical Sciences,preprint,en,,gold,0.9994000196456908,3,2,3,1,55,,,0.74221304,5,1,0,1,0,0,0,0,1,0,0,18.0,0.4393228209680981,0.7172264456748962,1,2,0,12,275,1.0,4.0,1.3333333333333333,1.3333333333333333,1,3,4,4
W3081803740,2020,2020-03-09,,first,Ecology,Environmental Science,Physical Sciences,article,en,,gold,0.9882000088691713,5,1,5,1,0,,,0.72621564,5,1,0,1,0,0,0,0,0,0,0,10.0,0.3238722026348114,0.5693506598472595,1,0,0,12,269,2.0,4.0,1.3333333333333333,1.3333333333333333,1,1,2,2
W4200511627,2021,2021-12-22,,first,Soil Science,Agricultural and Biological Sciences,Life Sciences,preprint,en,,gold,0.9980999827384948,2,1,2,2,67,,,0.72301452,5,1,0,1,0,0,0,1,1,0,0,18.0,0.4294857283433278,0.7147723436355591,1,1,0,22,499,1.0,3.0,1.0,1.0,1,2,3,3
W4288757705,2022,2022-07-30,Forest Ecology and Management,middle,Environmental Chemistry,Environmental Science,Physical Sciences,article,en,journal,hybrid,0.989300012588501,11,5,11,3,78,3460.0,3460.0,0.54407902,2,1,0,1,0,0,1,1,0,0,0,18.0,0.4470975498358409,0.8141516447067261,1,4,0,19,392,0.0,1.0,0.3333333333333333,0.3333333333333333,0,0,0,0
W4386351440,2023,2023-09-01,Zenodo (CERN European Organization for Nuclear Research),first,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,repository,green,0.552299976348877,1,1,1,2,0,,,0.54528302,1,1,1,1,1,0,0,0,1,0,0,17.0,0.3339863156571108,0.6547714471817017,1,0,0,12,33,0.0,1.0,0.3333333333333333,0.3333333333333333,0,1,1,1
W2892290803,2018,2018-09-21,,first,Environmental Chemistry,Environmental Science,Physical Sciences,article,en,,gold,0.9993000030517578,1,1,1,2,43,,,0.62222222,2,1,1,1,0,0,0,1,1,0,0,18.0,0.44268493188752067,0.8152873516082764,1,1,0,12,116,1.0,1.0,0.3333333333333333,0.3333333333333333,1,0,1,1
W4404619714,2024,2024-11-21,New Phytologist,first,Astronomy and Astrophysics,Physics and Astronomy,Physical Sciences,letter,en,journal,bronze,0.9869999885559082,2,2,2,3,7,5510.0,,0.66902794,1,1,1,1,0,0,1,1,1,0,0,1.0,0.42168834805488586,0.42168834805488586,0,1,0,5,1497,1.0,1.0,0.3333333333333333,0.3333333333333333,1,0,1,1
W4315784988,2023,2023-01-12,Research Square,last,Soil Science,Agricultural and Biological Sciences,Life Sciences,preprint,en,repository,green,0.9855999946594238,9,1,9,3,44,,,,2,1,1,1,0,0,0,1,0,0,0,12.0,0.4667089879512787,0.8176828622817993,1,5,0,22,252,2.0,2.0,0.6666666666666666,0.6666666666666666,0,2,2,2
W4393502051,2022,2022-12-09,Zenodo (CERN European Organization for Nuclear Research),last,Biomedical Engineering,Engineering,Physical Sciences,dataset,en,repository,green,0.4968000054359436,3,2,3,2,0,,,,2,1,1,1,1,0,0,0,0,0,0,7.0,0.3585414631026132,0.5271800756454468,0,0,0,12,102,2.0,2.0,0.6666666666666666,0.6666666666666666,0,0,0,0
W4210528581,2022,2022-01-31,Research Square,last,Soil Science,Agricultural and Biological Sciences,Life Sciences,preprint,en,repository,green,0.9958999752998352,24,3,24,1,50,,,,1,1,1,1,0,0,0,1,0,0,0,11.0,0.4242741573940624,0.7605735659599304,1,0,0,15,0,0.0,1.0,0.3333333333333333,0.3333333333333333,0,0,0,0
W4402143231,2024,2024-09-02,Research Square,middle,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,preprint,en,repository,green,0.8938999772071838,36,11,36,4,8,,,,1,1,1,1,0,0,0,1,0,0,0,9.0,0.4710923665099674,0.8639178276062012,1,0,0,10,0,1.0,1.0,0.3333333333333333,0.3333333333333333,0,1,1,1
W2975238267,2019,2019-03-05,"Organic Eprints (International Centre for Research in Organic Food Systems, and Research Institute of Organic Agriculture)",last,Plant Science,Agricultural and Biological Sciences,Life Sciences,article,de,repository,closed,0.9959999918937684,2,0,2,2,0,,,0.05545625,0,0,0,0,0,0,0,0,0,0,0,5.0,0.37279844284057617,0.5622314214706421,0,0,0,16,138,0.0,0.0,0.0,0.0,0,0,0,0
W3020681693,2019,2019-04-01,EGUGA,last,Nutrition and Dietetics,Nursing,Health Sciences,article,en,journal,closed,0.867900013923645,4,0,4,1,0,,,0.22865004,0,0,0,0,0,0,1,0,0,0,0,12.0,0.4316030244032542,0.6962278485298157,0,0,0,11,0,0.0,0.0,0.0,0.0,0,0,0,0
W3111588491,2019,2019-04-01,EGU General Assembly Conference Abstracts,last,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,conference,closed,0.9578999876976012,9,0,9,1,0,,,0.38291139,0,0,0,0,0,0,0,0,0,0,0,14.0,0.46491710415908266,0.7723435759544373,1,0,0,17,0,0.0,0.0,0.0,0.0,0,0,0,0
W3131472991,2019,2019-04-01,EGU General Assembly Conference Abstracts,first,Environmental Chemistry,Environmental Science,Physical Sciences,article,en,conference,closed,0.788100004196167,1,0,1,1,0,,,0.45414847,0,0,0,0,0,0,0,0,1,0,0,12.0,0.4093540757894516,0.624822199344635,1,0,0,13,0,0.0,0.0,0.0,0.0,0,0,0,0
W3169885039,2021,2021-03-03,,first,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,,gold,0.98989999294281,2,2,2,1,0,,,0.07762433,0,1,0,1,0,0,0,0,1,0,0,9.0,0.32365180717574227,0.554355263710022,1,0,0,13,252,0.0,0.0,0.0,0.0,0,0,0,0
W3179717788,2021,2021-07-20,,first,Ecology,Environmental Science,Physical Sciences,article,en,,closed,0.3422000110149383,1,0,1,1,0,,,0.06527047,0,0,0,0,0,0,0,0,1,0,0,5.0,0.40770716071128843,0.5726795792579651,1,0,0,5,0,0.0,0.0,0.0,0.0,0,0,0,0
W3186717101,2019,2019-04-01,EGU General Assembly Conference Abstracts,last,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,conference,closed,0.9990000128746032,7,2,7,1,0,,,0.5585443,0,0,0,0,0,0,0,0,0,0,0,19.0,0.46193525195121765,0.6163762807846069,1,0,0,21,308,0.0,0.0,0.0,0.0,0,0,0,0
W3213936683,2021,2021-01-01,Goldschmidt2021 abstracts,middle,Analytical Chemistry,Chemistry,Physical Sciences,article,en,journal,bronze,0.8851000070571899,7,0,7,1,0,,,0.15943152,0,1,0,1,0,0,0,0,0,0,0,12.0,0.38480108479658764,0.8069199323654175,0,0,0,10,0,0.0,0.0,0.0,0.0,0,0,0,0
W4200488425,2021,2021-12-22,,first,Ecology,Environmental Science,Physical Sciences,preprint,en,,gold,0.9726999998092652,2,1,2,1,0,,,0.14730493,0,1,0,1,0,0,0,1,1,0,0,14.0,0.43044643316950115,0.6132197976112366,1,0,0,25,20,0.0,0.0,0.0,0.0,0,0,0,0
W4205651939,2022,2022-01-21,,first,Soil Science,Agricultural and Biological Sciences,Life Sciences,peer-review,en,,gold,0.0930999964475631,2,1,2,1,68,,,,0,1,0,1,0,0,0,0,1,0,0,12.0,0.3827721451719602,0.716230034828186,1,1,0,3,438,0.0,0.0,0.0,0.0,0,0,0,0
W4206468116,2022,2022-01-17,,first,"Radiology, Nuclear Medicine and Imaging",Medicine,Health Sciences,peer-review,en,,gold,0.7549999952316284,2,1,2,1,68,,,,0,1,0,1,0,0,0,0,1,0,0,12.0,0.3760127127170563,0.7097175121307373,1,1,0,3,442,0.0,0.0,0.0,0.0,0,0,0,0
W4206560584,2021,2021-12-31,,first,Soil Science,Agricultural and Biological Sciences,Life Sciences,peer-review,en,,gold,0.9973000288009644,2,1,2,1,68,,,,0,1,0,1,0,0,0,0,1,0,0,12.0,0.3890332405765851,0.7274824380874634,1,1,0,25,438,0.0,0.0,0.0,0.0,0,0,0,0
W4212998729,2022,2022-02-17,,first,Soil Science,Agricultural and Biological Sciences,Life Sciences,peer-review,en,,gold,0.9948999881744384,1,1,1,1,68,,,,0,1,0,1,0,0,0,0,1,0,0,12.0,0.38566334048906964,0.7185203433036804,1,1,0,3,438,0.0,0.0,0.0,0.0,0,0,0,0
W4213188014,2022,2022-02-17,,first,Materials Chemistry,Materials Science,Physical Sciences,peer-review,en,,gold,0.8580999970436096,1,1,1,1,68,,,,0,1,0,1,0,0,0,0,1,0,0,12.0,0.3883289818962415,0.7132987976074219,1,1,0,3,442,0.0,0.0,0.0,0.0,0,0,0,0
W4213252732,2022,2022-02-17,,first,Soil Science,Agricultural and Biological Sciences,Life Sciences,peer-review,en,,gold,0.9936000108718872,1,1,1,1,68,,,,0,1,0,1,0,0,0,1,1,0,0,12.0,0.38448235144217807,0.7073652148246765,1,1,0,3,438,0.0,0.0,0.0,0.0,0,0,0,0
W4242998680,2018,2018-09-21,,first,Industrial and Manufacturing Engineering,Environmental Science,Physical Sciences,preprint,en,,closed,0.8485999703407288,1,0,1,1,0,,,0.42576803,0,0,0,0,0,0,0,0,1,0,0,11.0,0.33331764015284454,0.6003963351249695,1,0,0,15,0,0.0,0.0,0.0,0.0,0,0,0,0
W4297360025,2022,2022-09-26,,last,Biomedical Engineering,Engineering,Physical Sciences,preprint,en,,gold,0.6190999746322632,3,2,3,1,0,,,0.09086963,0,1,0,1,0,0,0,1,1,0,0,10.0,0.2924253046512604,0.5697264075279236,0,0,0,15,0,0.0,0.0,0.0,0.0,0,0,0,0
W4310610544,2022,2022-12-02,,first,Nutrition and Dietetics,Nursing,Health Sciences,peer-review,en,,gold,0.0434999987483024,1,2,1,1,35,,,,0,1,0,1,0,0,0,0,1,0,0,16.0,0.45247015729546547,0.7129677534103394,1,2,0,3,274,0.0,0.0,0.0,0.0,0,0,0,0
W4310616569,2022,2022-12-02,,first,,,,peer-review,en,,gold,,1,2,1,1,35,,,,0,1,0,1,0,0,0,1,1,0,0,16.0,0.4440749790519476,0.699008047580719,1,2,0,3,274,0.0,0.0,0.0,0.0,0,0,0,0
W4311225606,2022,2022-12-02,,first,Ecology,Environmental Science,Physical Sciences,peer-review,en,,gold,0.9991999864578248,1,2,1,1,52,,,,0,1,0,1,0,0,0,1,1,0,0,10.0,0.3963862031698227,0.782322108745575,1,2,0,3,282,0.0,0.0,0.0,0.0,0,0,0,0
W4311254167,2022,2022-12-12,,first,,,,peer-review,en,,gold,,1,2,1,1,35,,,,0,1,0,1,0,0,0,0,1,0,0,18.0,0.43290850188997054,0.7009081840515137,1,2,0,3,274,0.0,0.0,0.0,0.0,0,0,0,0
W4393625710,2022,2022-12-09,Zenodo (CERN European Organization for Nuclear Research),last,Biomedical Engineering,Engineering,Physical Sciences,dataset,en,repository,green,0.4968000054359436,3,2,3,1,0,,,,0,1,1,1,1,0,0,0,0,0,0,7.0,0.3585414631026132,0.5271800756454468,0,0,0,12,102,0.0,0.0,0.0,0.0,0,0,0,0
W4394024683,2023,2023-07-03,Zenodo (CERN European Organization for Nuclear Research),first,Soil Science,Agricultural and Biological Sciences,Life Sciences,dataset,en,repository,green,0.552299976348877,1,0,1,1,0,,,,0,1,1,1,1,0,0,0,1,0,0,15.0,0.32775028944015505,0.6775875687599182,0,0,0,12,34,0.0,0.0,0.0,0.0,0,0,0,0
W4394042000,2023,2023-07-03,,first,Soil Science,Agricultural and Biological Sciences,Life Sciences,dataset,en,,gold,0.552299976348877,1,0,1,2,0,,,,0,1,1,1,0,0,0,0,1,0,0,16.0,0.3294342439621687,0.6251192092895508,0,0,0,12,34,0.0,0.0,0.0,0.0,0,0,0,0
W4400185684,2024,2024-01-01,SSRN Electronic Journal,last,Soil Science,Agricultural and Biological Sciences,Life Sciences,preprint,en,repository,green,0.9993000030517578,2,1,2,1,55,,,,0,1,1,1,1,0,0,0,0,0,0,17.0,0.3775213308194104,0.8297286033630371,0,0,0,17,0,0.0,0.0,0.0,0.0,0,0,0,0
W4406696857,2025,2025-01-01,SSRN Electronic Journal,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,preprint,en,repository,green,0.7620000243186951,4,1,4,2,0,,,,0,1,1,1,1,0,0,1,0,0,0,11.0,0.4160351942886006,0.6892566084861755,1,0,0,9,0,0.0,0.0,0.0,0.0,0,0,0,0
W4408423159,2025,2025-03-14,,first,Atmospheric Science,Earth and Planetary Sciences,Physical Sciences,preprint,en,,gold,0.7759000062942505,3,1,3,1,0,,,0.05326933,0,1,0,1,0,0,0,0,1,0,0,8.0,0.39261044561862946,0.5409174561500549,0,0,0,10,369,0.0,0.0,0.0,0.0,0,0,0,0
W4408423322,2025,2025-03-14,,last,Plant Science,Agricultural and Biological Sciences,Life Sciences,preprint,en,,gold,0.9991999864578248,2,1,2,1,0,,,0.0395461,0,1,0,1,0,0,0,0,1,0,0,10.0,0.44412070512771606,0.7230997085571289,0,0,0,22,244,0.0,0.0,0.0,0.0,0,0,0,0
W4408438608,2025,2025-03-14,,last,Soil Science,Agricultural and Biological Sciences,Life Sciences,preprint,en,,gold,0.9782000184059144,3,1,3,1,0,,,0.06867794,0,1,0,1,0,0,0,0,1,0,0,12.0,0.390725110967954,0.6675723195075989,0,0,0,14,349,0.0,0.0,0.0,0.0,0,0,0,0
W4408439567,2025,2025-03-14,,last,Ecology,Environmental Science,Physical Sciences,preprint,en,,gold,0.9448000192642212,2,1,2,1,0,,,0.05720413,0,1,0,1,0,0,0,0,1,0,0,13.0,0.3859074299152081,0.7081363201141357,0,0,0,12,245,0.0,0.0,0.0,0.0,0,0,0,0
W4408441308,2025,2025-03-14,,last,Pollution,Environmental Science,Physical Sciences,preprint,en,,gold,0.2445999979972839,5,1,5,1,0,,,0.04361545,0,1,0,1,0,0,0,0,1,0,0,5.0,0.4725404500961304,0.8376679420471191,0,0,0,12,275,0.0,0.0,0.0,0.0,0,0,0,0
W4408441506,2025,2025-03-14,,middle,Pollution,Environmental Science,Physical Sciences,preprint,en,,gold,0.7994999885559082,4,1,4,1,0,,,0.04364832,0,1,0,1,0,0,0,0,1,0,0,11.0,0.40157539736140857,0.7366247177124023,0,0,0,7,244,0.0,0.0,0.0,0.0,0,0,0,0
W4408485582,2025,2025-03-15,,middle,Plant Science,Agricultural and Biological Sciences,Life Sciences,preprint,en,,gold,0.983299970626831,5,1,5,1,0,,,0.04161374,0,1,0,1,0,0,0,0,1,0,0,17.0,0.31834835339994993,0.6686098575592041,0,0,0,11,285,0.0,0.0,0.0,0.0,0,0,0,0
W4412456515,2025,2025-07-15,Soil Biology and Biochemistry,middle,Plant Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.9904999732971193,4,1,4,1,59,4520.0,4520.0,0.14609522,0,1,0,1,0,0,1,0,0,0,0,12.0,0.4292282263437907,0.7416559457778931,1,2,0,9,285,0.0,0.0,0.0,0.0,0,0,0,0
W4413011332,2025,2025-01-01,SSRN Electronic Journal,last,Soil Science,Agricultural and Biological Sciences,Life Sciences,preprint,en,repository,green,0.9194999933242798,4,2,4,1,53,,,,0,1,1,1,1,0,0,0,0,0,0,16.0,0.40252432227134705,0.9005947709083557,1,0,0,19,0,0.0,0.0,0.0,0.0,0,0,0,0
W4416265461,2025,2025-11-17,Soil Biology and Biochemistry,last,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.8026999831199646,4,2,4,1,59,4520.0,4520.0,0.2625608,0,1,0,1,0,0,1,0,0,0,0,7.0,0.5715285837650299,0.9627000093460083,0,0,0,19,377,0.0,0.0,0.0,0.0,0,0,0,0
W4416690571,2025,2025-11-01,Global Change Biology,first,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.5835000276565552,3,1,3,3,43,4120.0,4120.0,0.42913674,0,1,1,1,0,0,1,1,1,0,0,9.0,0.5426888929473029,0.7791000008583069,0,2,0,12,241,0.0,0.0,0.0,0.0,0,0,0,0
W7139013403,2018,2018-10-20,University of New Hampshire Scholars Repository (University of New Hampshire at Manchester),last,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,,repository,closed,0.879800021648407,8,0,8,1,0,,,0.56600653,0,0,0,0,0,0,0,0,0,0,0,9.0,0.5871333380540212,0.79830002784729,1,0,0,15,221,0.0,0.0,0.0,0.0,0,0,0,0
W2903238415,2018,2018-11-27,Frontiers in Plant Science,middle,Plant Science,Agricultural and Biological Sciences,Life Sciences,review,en,journal,gold,0.9997000098228456,10,3,10,9,229,2950.0,2950.0,0.9993657,649,1,1,1,1,1,1,1,0,1,1,9.0,0.4337644510798984,0.6479435563087463,1,1,0,19,311,14.0,75.0,25.0,25.0,12,53,65,65
W4210576962,2022,2022-01-29,The Science of The Total Environment,last,Water Science and Technology,Environmental Science,Physical Sciences,review,en,journal,closed,0.9995999932289124,17,10,17,5,361,3870.0,,0.99980046,538,0,0,0,0,0,1,0,0,1,1,9.0,0.46364455421765643,0.670853853225708,1,0,0,14,0,168.0,318.0,106.0,106.0,64,126,190,190
W4388591250,2023,2023-11-11,The Science of The Total Environment,middle,"Health, Toxicology and Mutagenesis",Environmental Science,Physical Sciences,review,en,journal,hybrid,0.9702000021934508,16,9,16,4,287,3870.0,3870.0,0.99987988,484,1,1,1,0,0,1,0,0,1,1,9.0,0.5094975729783376,0.8214046359062195,2,0,0,13,232,108.0,398.0,132.66666666666666,132.66666666666666,75,287,362,362
W3031712651,2020,2020-06-01,Global Ecology and Conservation,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9979000091552734,3,2,3,5,150,1820.0,1820.0,0.9987348,420,1,1,1,1,1,1,1,0,1,1,19.0,0.43778201153403834,0.8349473476409912,1,2,0,11,228,35.0,93.0,31.0,31.0,16,47,63,63
W4376133321,2023,2023-05-08,The Science of The Total Environment,middle,Plant Science,Agricultural and Biological Sciences,Life Sciences,review,en,journal,hybrid,0.994599997997284,17,7,17,4,255,3870.0,3870.0,0.99994996,404,1,1,1,0,0,1,0,0,1,1,15.0,0.38317838311195374,0.9891067147254944,0,0,0,13,195,143.0,321.0,107.0,107.0,57,139,196,196
W2899508628,2018,2018-10-29,Global Change Biology,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.9965999722480774,5,6,5,8,57,4120.0,2924.0,0.97890635,172,1,1,1,0,0,1,0,0,0,1,7.0,0.4042068294116429,0.6520787477493286,1,4,0,16,312,5.0,22.0,7.333333333333333,7.333333333333333,5,15,20,20
W4294636548,2022,2022-09-05,Nature Microbiology,middle,Ecology,Environmental Science,Physical Sciences,article,en,journal,hybrid,0.9991000294685364,8,5,8,5,86,11690.0,11690.0,0.99700982,135,1,1,1,0,0,1,0,0,1,1,13.0,0.5276743769645691,0.7712428569793701,1,6,0,15,177,36.0,78.0,26.0,26.0,18,41,59,59
W2794271440,2018,2018-03-20,Soil Biology and Biochemistry,middle,"Health, Toxicology and Mutagenesis",Environmental Science,Physical Sciences,article,en,journal,closed,0.9998999834060668,6,2,6,4,60,4520.0,,0.97397689,111,0,0,0,0,0,1,0,0,0,1,14.0,0.5240263555731092,0.8494712710380554,1,2,0,11,0,16.0,29.0,9.666666666666666,9.666666666666666,6,13,19,19
W2801916382,2018,2018-04-23,Global Change Biology,first,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9987999796867372,1,1,1,2,53,4120.0,,0.97035029,101,0,0,0,0,0,1,0,1,0,1,16.0,0.417577113956213,0.971945583820343,1,1,0,26,280,9.0,17.0,5.666666666666667,5.666666666666667,5,7,12,12
W3111309371,2020,2020-12-10,Global Change Biology,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9997000098228456,5,2,5,3,85,4120.0,,0.9423564,51,0,0,0,0,0,1,0,0,0,1,14.0,0.45327896092619213,0.7232583165168762,1,0,0,20,303,4.0,18.0,6.0,6.0,4,13,17,17
W4300427316,2022,2022-10-03,Biology and Fertility of Soils,middle,Plant Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9998999834060668,13,5,13,2,68,4390.0,,0.97339102,40,0,0,0,0,0,1,0,0,0,1,10.0,0.4432617425918579,0.7307237386703491,1,0,0,16,0,11.0,28.0,9.333333333333334,9.333333333333334,5,19,24,24
W2987965517,2019,2019-11-08,Environmental Pollution,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9370999932289124,4,2,4,3,60,3770.0,,0.86719308,39,0,0,0,0,0,1,0,0,0,0,12.0,0.4317449207107226,0.846623420715332,1,0,0,15,0,2.0,9.0,3.0,3.0,1,7,8,8
W4226328692,2022,2022-04-07,Functional Ecology,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.9997000098228456,4,3,4,4,123,3400.0,3400.0,0.94862313,36,1,1,1,0,1,1,0,0,0,1,18.0,0.4531564149591658,0.6820966005325317,1,2,0,8,324,10.0,19.0,6.333333333333333,6.333333333333333,4,10,14,14
W4311242120,2022,2022-12-12,Soil Biology and Biochemistry,middle,Ecology,Environmental Science,Physical Sciences,article,en,journal,hybrid,0.9988999962806702,10,4,10,4,77,4520.0,4520.0,0.90117181,21,1,1,1,0,0,1,0,0,0,1,11.0,0.4928056597709656,0.6957867741584778,1,4,0,16,264,5.0,10.0,3.3333333333333335,3.3333333333333335,4,5,9,9
W2968492417,2019,2019-08-08,Soil Biology and Biochemistry,last,Ecology,Environmental Science,Physical Sciences,article,en,journal,closed,0.9948999881744384,2,1,2,2,44,4520.0,,0.79935991,19,0,0,0,0,0,1,0,1,0,0,17.0,0.3742722816327039,0.7140812277793884,1,1,0,18,0,1.0,5.0,1.6666666666666667,1.6666666666666667,0,4,4,4
W4391445535,2024,2024-02-01,Microbial Ecology,first,Ecology,Environmental Science,Physical Sciences,article,en,journal,hybrid,0.9998999834060668,2,1,2,4,34,4390.0,4390.0,0.97126812,17,1,1,1,0,0,1,1,1,0,1,10.0,0.4762414783239365,0.6371469497680664,1,1,0,17,253,11.0,16.0,5.333333333333333,5.333333333333333,2,10,12,12
W3004056508,2020,2020-01-30,Global Change Biology,last,Ecology,Environmental Science,Physical Sciences,article,en,journal,closed,0.9994000196456908,3,2,3,3,46,4120.0,,0.91945247,33,0,0,0,0,0,1,0,0,0,1,13.0,0.4155014226069817,0.8271417617797852,1,1,0,12,234,4.0,15.0,5.0,5.0,1,5,6,6
W3118482668,2021,2021-01-08,Soil Biology and Biochemistry,middle,Pollution,Environmental Science,Physical Sciences,article,en,journal,closed,1.0,6,3,6,5,21,4520.0,,0.75177383,32,0,0,0,0,0,1,0,0,0,0,12.0,0.4865468293428421,0.8008219003677368,1,2,0,14,0,7.0,13.0,4.333333333333333,4.333333333333333,2,5,7,7
