article_id,title,publication_date,publication_year,type,author_type,queried_author,general_h_index,general_i10_index,author_position,is_corresponding_author,n_authors,journal_display_name,journal_publisher,is_oa,oa_status,primary_topic,topic_subfield,topic_field,topic_domain,top_concepts,keywords,keywords_very_specific,keywords_specific,keywords_intermediate,keywords_broad,keywords_score_high,keywords_score_medium,keywords_score_low,sdgs,total_citations,percentile_min,percentile_max,citation_norm_percentile,n_references,citations_year_6,citations_year_5,citations_year_4,citations_year_3,citations_year_2,citations_year_1,citations_year_0,citations_year_7,citations_year_8,author_total_citations
https://openalex.org/W4403615704,Precision Phenotyping in Crop Science: From Plant Traits to Gene Discovery for Climate‐Smart Agriculture,2024-10-20,2024,article,Collaborator,Uday Chand Jha,28,70,middle,False,6,Plant Breeding,Wiley,True,bronze,Smart Agriculture and AI,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Biology', 'Agriculture', 'Crop', 'Biotechnology', 'Agroforestry']",Biology | Agriculture | Crop | Biotechnology | Agroforestry | Agronomy | Ecology,,,,Biology | Agriculture | Crop | Biotechnology | Agroforestry | Agronomy | Ecology,Biology,Agriculture | Crop | Biotechnology,Agroforestry | Agronomy | Ecology,['Zero hunger'],17,90.0,100.0,0.98374983,299,,,,,4.0,12.0,1.0,,,2767
https://openalex.org/W4402501269,Does the response of Rubisco and photosynthesis to elevated [CO2] change with unfavourable environmental conditions?,2024-09-12,2024,article,Collaborator,Elizabeth A. Ainsworth,70,145,middle,False,10,Journal of Experimental Botany,Oxford University Press,True,hybrid,Plant responses to elevated CO2,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['RuBisCO', 'Photosynthesis', 'Botany', 'Chemistry', 'Biology']",RuBisCO | Photosynthesis | Botany | Chemistry | Biology,,,,RuBisCO | Photosynthesis | Botany | Chemistry | Biology,RuBisCO | Photosynthesis,Botany,Chemistry | Biology,[],17,99.0,100.0,0.98069051,110,,,,,5.0,12.0,,,,5618
https://openalex.org/W4405839030,Integrating multi-angle and multi-scale remote sensing for precision nitrogen management in agriculture: A review,2024-12-27,2024,review,Target_author,Ciampitti,58,222,middle,False,9,Computers and Electronics in Agriculture,Elsevier BV,True,hybrid,Remote Sensing in Agriculture,Ecology,Environmental Science,Physical Sciences,"['Precision agriculture', 'Scale (ratio)', 'Remote sensing', 'Agriculture', 'Environmental science']",Precision agriculture | Scale (ratio) | Remote sensing | Agriculture | Environmental science | Nitrogen | Agricultural engineering | Computer science | Engineering | Environmental resource management | Geography | Cartography | Chemistry,,,,Precision agriculture | Scale (ratio) | Remote sensing | Agriculture | Environmental science | Nitrogen | Agricultural engineering | Computer science | Engineering | Environmental resource management | Geography | Cartography | Chemistry,Precision agriculture,Scale (ratio) | Remote sensing | Agriculture | Environmental science | Nitrogen,Agricultural engineering | Computer science | Engineering | Environmental resource management | Geography | Cartography | Chemistry,['Zero hunger'],17,99.0,100.0,0.97795062,179,,,,,6.0,11.0,,,,7622
https://openalex.org/W3216627425,Post-silking 15N labelling reveals an enhanced nitrogen allocation to leaves in modern maize (Zea mays) genotypes,2021-11-26,2021,article,Collaborator,Javier A. Fernández,17,22,first,True,5,Journal of Plant Physiology,Elsevier BV,False,closed,Plant nutrient uptake and metabolism,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Biology', 'Agronomy', 'Chromosomal translocation', 'Zea mays', 'Nitrogen']",Biology | Agronomy | Chromosomal translocation | Zea mays | Nitrogen | Hybrid | Crop | Chemistry | Gene,,,,Biology | Agronomy | Chromosomal translocation | Zea mays | Nitrogen | Hybrid | Crop | Chemistry | Gene,,Biology | Agronomy | Chromosomal translocation | Zea mays | Nitrogen | Hybrid | Crop,Chemistry | Gene,[],17,96.0,99.0,0.89146205,93,,1.0,5.0,3.0,5.0,3.0,,,,737
https://openalex.org/W4210297177,Wheat Ear Segmentation Based on a Multisensor System and Superpixel Classification,2022-01-01,2022,article,Collaborator,Benjamin Dumont,30,64,middle,False,4,Plant Phenomics,American Association for the Advancement of Science,True,gold,Spectroscopy and Chemometric Analyses,Analytical Chemistry,Chemistry,Physical Sciences,"['Artificial intelligence', 'Segmentation', 'Computer science', 'Pixel', 'Support vector machine']",Artificial intelligence | Segmentation | Computer science | Pixel | Support vector machine | Pattern recognition (psychology) | RGB color model | Classifier (UML) | Multispectral image | Image segmentation | Computer vision,,,Image segmentation,Artificial intelligence | Segmentation | Computer science | Pixel | Support vector machine | Pattern recognition (psychology) | RGB color model | Classifier (UML) | Multispectral image | Computer vision,,Artificial intelligence | Segmentation | Computer science | Pixel | Support vector machine | Pattern recognition (psychology) | RGB color model | Classifier (UML) | Multispectral image | Image segmentation | Computer vision,,[],17,96.0,99.0,0.81345864,28,,,1.0,7.0,3.0,3.0,3.0,,,2464
https://openalex.org/W4313567686,Tiller biomass in low plant-density corn enhances transient C sink without direct harvest index detriment,2023-01-05,2023,article,Target_author,Messina,53,98,middle,False,8,Field Crops Research,Elsevier BV,False,closed,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Tiller (botany)', 'Agronomy', 'Biomass (ecology)', 'Sink (geography)', 'Biomass partitioning']",Tiller (botany) | Agronomy | Biomass (ecology) | Sink (geography) | Biomass partitioning | Growing season | Environmental science | Leaf area index | Biology,,,,Tiller (botany) | Agronomy | Biomass (ecology) | Sink (geography) | Biomass partitioning | Growing season | Environmental science | Leaf area index | Biology,Tiller (botany) | Agronomy,Biomass (ecology) | Sink (geography) | Biomass partitioning | Growing season | Environmental science | Leaf area index | Biology,,[],17,94.0,99.0,0.96066752,52,,,,2.0,9.0,4.0,2.0,,,3291
https://openalex.org/W3216627425,Post-silking 15N labelling reveals an enhanced nitrogen allocation to leaves in modern maize (Zea mays) genotypes,2021-11-26,2021,article,Target_author,Messina,53,98,middle,False,5,Journal of Plant Physiology,Elsevier BV,False,closed,Plant nutrient uptake and metabolism,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Biology', 'Agronomy', 'Chromosomal translocation', 'Zea mays', 'Nitrogen']",Biology | Agronomy | Chromosomal translocation | Zea mays | Nitrogen | Hybrid | Crop | Chemistry | Gene,,,,Biology | Agronomy | Chromosomal translocation | Zea mays | Nitrogen | Hybrid | Crop | Chemistry | Gene,,Biology | Agronomy | Chromosomal translocation | Zea mays | Nitrogen | Hybrid | Crop,Chemistry | Gene,[],17,96.0,99.0,0.89146205,93,,1.0,5.0,3.0,5.0,3.0,,,,3291
https://openalex.org/W4361281166,"The Effect of Farming Management and Crop Rotation Systems on Chlorophyll Content, Dry Matter Translocation, and Grain Quantity and Quality of Wheat (Triticum aestivum L.) Grown in a Semi-Arid Region of Iran",2023-03-29,2023,article,Collaborator,Thomas Gaiser,55,189,middle,True,5,Agronomy,Multidisciplinary Digital Publishing Institute,True,gold,Soil Carbon and Nitrogen Dynamics,Soil Science,Agricultural and Biological Sciences,Life Sciences,"['Agronomy', 'Crop rotation', 'Dry matter', 'Crop', 'Anthesis']",Agronomy | Crop rotation | Dry matter | Crop | Anthesis | Crop yield | Environmental science | Organic farming | Weed control | Agriculture | Biology | Cultivar,,,Organic farming,Agronomy | Crop rotation | Dry matter | Crop | Anthesis | Crop yield | Environmental science | Weed control | Agriculture | Biology | Cultivar,Agronomy,Crop rotation | Dry matter | Crop | Anthesis | Crop yield | Environmental science | Organic farming | Weed control,Agriculture | Biology | Cultivar,['Climate action'],17,89.0,100.0,0.90753469,75,,,,2.0,10.0,4.0,1.0,,,4752
https://openalex.org/W3010846602,Differences in temperature response of phenological development among diverse Ethiopian sorghum genotypes are linked to racial grouping and agroecological adaptation,2020-02-17,2020,article,Collaborator,Graeme Hammer,88,276,last,False,6,Crop Science,Wiley,False,closed,Genetic Mapping and Diversity in Plants and Animals,Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences,"['Anthesis', 'Biology', 'Phenology', 'Sorghum', 'Agronomy']",Anthesis | Biology | Phenology | Sorghum | Agronomy | photoperiodism | Germplasm | Agroecology | Temperate climate | Adaptation (eye) | Tropics | Horticulture | Botany | Ecology | Cultivar | Agriculture,,,,Anthesis | Biology | Phenology | Sorghum | Agronomy | photoperiodism | Germplasm | Agroecology | Temperate climate | Adaptation (eye) | Tropics | Horticulture | Botany | Ecology | Cultivar | Agriculture,Anthesis | Biology | Phenology | Sorghum,Agronomy | photoperiodism | Germplasm | Agroecology | Temperate climate | Adaptation (eye) | Tropics,Horticulture | Botany | Ecology | Cultivar | Agriculture,['Life in Land'],17,90.0,98.0,0.88288416,44,,3.0,1.0,2.0,2.0,7.0,2.0,,,3496
https://openalex.org/W2965538124,Soybean yield response to<i>Bradyrhizobium</i>strains in fields with inoculation history in Southern Brazil,2019-08-05,2019,article,Target_author,Ciampitti,58,222,middle,True,6,Journal of Plant Nutrition,Taylor & Francis,False,closed,Legume Nitrogen Fixing Symbiosis,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Inoculation', 'Rhizobia', 'Biology', 'Bradyrhizobium japonicum', 'Agronomy']",Inoculation | Rhizobia | Biology | Bradyrhizobium japonicum | Agronomy | Nitrogen fixation | Bradyrhizobium | Yield (engineering) | Symbiosis | Rhizobium | Horticulture | Rhizobiaceae,,,Rhizobia | Bradyrhizobium japonicum | Bradyrhizobium | Rhizobium | Rhizobiaceae,Inoculation | Biology | Agronomy | Nitrogen fixation | Yield (engineering) | Symbiosis | Horticulture,Inoculation,Rhizobia | Biology | Bradyrhizobium japonicum | Agronomy | Nitrogen fixation | Bradyrhizobium | Yield (engineering) | Symbiosis,Rhizobium | Horticulture | Rhizobiaceae,['Life in Land'],17,89.0,99.0,0.91517453,27,2.0,2.0,2.0,1.0,9.0,1.0,,,,7622
https://openalex.org/W3195954446,XPolaris: an R-package to retrieve United States soil data at 30-meter resolution,2021-08-26,2021,article,Target_author,Ciampitti,58,222,last,False,4,BMC Research Notes,BioMed Central,True,gold,Soil Geostatistics and Mapping,Environmental Engineering,Environmental Science,Physical Sciences,"['Raster graphics', 'Computer science', 'Database', 'Soil map', 'Data format']",Raster graphics | Computer science | Database | Soil map | Data format | Data mining | Soil survey | Code (set theory) | Information retrieval | Computer graphics (images) | Set (abstract data type) | Soil water | Programming language | Geology | Soil science | Computer hardware,,Data format,Raster graphics | Soil survey | Computer hardware,Computer science | Database | Soil map | Data mining | Code (set theory) | Information retrieval | Computer graphics (images) | Set (abstract data type) | Soil water | Programming language | Geology | Soil science,Raster graphics,Computer science | Database | Soil map | Data format | Data mining | Soil survey | Code (set theory),Information retrieval | Computer graphics (images) | Set (abstract data type) | Soil water | Programming language | Geology | Soil science | Computer hardware,['Quality Education'],17,89.0,99.0,0.66738607,7,,2.0,7.0,1.0,2.0,4.0,1.0,,,7622
https://openalex.org/W3044155313,The Response of Water and Nutrient Dynamics and of Crop Yield to Conservation Agriculture in the Ethiopian Highlands,2020-07-24,2020,article,Target_author,Vara Prasad,93,360,middle,False,8,Sustainability,Multidisciplinary Digital Publishing Institute,True,gold,Irrigation Practices and Water Management,Soil Science,Agricultural and Biological Sciences,Life Sciences,"['Environmental science', 'Surface runoff', 'Agronomy', 'Irrigation', 'Conventional tillage']",Environmental science | Surface runoff | Agronomy | Irrigation | Conventional tillage | Nutrient | Conservation agriculture | Agriculture | Mulch | Tillage | Agroforestry | Biology | Ecology,,,,Environmental science | Surface runoff | Agronomy | Irrigation | Conventional tillage | Nutrient | Conservation agriculture | Agriculture | Mulch | Tillage | Agroforestry | Biology | Ecology,,Environmental science | Surface runoff | Agronomy | Irrigation | Conventional tillage | Nutrient | Conservation agriculture | Agriculture | Mulch | Tillage,Agroforestry | Biology | Ecology,[],17,89.0,98.0,0.84215877,47,,1.0,4.0,2.0,6.0,3.0,1.0,,,13383
https://openalex.org/W2809800448,"Fuzzy Union to Assess Climate Suitability of Annual Ryegrass (Lolium multiflorum), Alfalfa (Medicago sativa) and Sorghum (Sorghum bicolor)",2018-06-29,2018,article,Target_author,Hoogenboom,93,468,middle,False,5,Scientific Reports,Nature Portfolio,True,gold,Sustainable Agricultural Systems Analysis,Environmental Chemistry,Environmental Science,Physical Sciences,"['Sorghum', 'Lolium multiflorum', 'Fuzzy logic', 'Agronomy', 'Norm (philosophy)']",Sorghum | Lolium multiflorum | Fuzzy logic | Agronomy | Norm (philosophy) | Medicago sativa | Mathematics | Sweet sorghum | Biology | Computer science | Artificial intelligence,,Norm (philosophy),Lolium multiflorum | Fuzzy logic | Medicago sativa,Sorghum | Agronomy | Mathematics | Sweet sorghum | Biology | Computer science | Artificial intelligence,Sorghum | Lolium multiflorum,Fuzzy logic | Agronomy | Norm (philosophy) | Medicago sativa | Mathematics | Sweet sorghum,Biology | Computer science | Artificial intelligence,['Climate action'],17,90.0,98.0,0.76643397,58,1.0,1.0,5.0,3.0,5.0,,,2.0,,8879
https://openalex.org/W4407118497,The Influence of Wildfire Smoke on Ambient PM<sub>2.5</sub> Chemical Species Concentrations in the Contiguous US,2025-02-03,2025,article,Collaborator,Marshall Burke,64,133,last,True,11,Environmental Science & Technology,American Chemical Society,False,closed,Air Quality and Health Impacts,"Health, Toxicology and Mutagenesis",Environmental Science,Physical Sciences,"['Smoke', 'Environmental science', 'Environmental chemistry', 'Meteorology', 'Geography']",Smoke | Environmental science | Environmental chemistry | Meteorology | Geography | Chemistry,,,,Smoke | Environmental science | Environmental chemistry | Meteorology | Geography | Chemistry,,Smoke | Environmental science | Environmental chemistry,Meteorology | Geography | Chemistry,[],17,99.0,100.0,0.99591145,58,,,,,,5.0,12.0,,,9718
